,date,sat,precip,temp,hum,wind,soil,OT,temp_f,hum_f,wind_f,precip_f
38,1/19/22 17:00,0,0.0,56.5,74.0,1.0,28.0,20.429444444444446,55.4,71.0,7.3,0.0
39,1/19/22 17:10,0,0.0,56.5,74.0,1.0,28.0,20.427777777777777,55.4,71.0,7.3,0.0
40,1/19/22 17:20,0,0.0,56.5,74.0,1.0,28.0,20.433888888888887,55.4,71.0,7.3,0.0
41,1/19/22 17:30,0,0.0,56.5,74.0,1.0,28.0,20.439444444444444,55.4,71.0,7.3,0.0
42,1/19/22 17:40,0,0.0,56.5,74.0,1.0,28.0,20.44388888888889,55.4,71.0,7.3,0.0
43,1/19/22 17:50,0,0.0,56.5,74.0,1.0,28.0,20.442222222222224,55.4,71.0,7.3,0.0
44,1/19/22 18:00,0,0.0,50.9,99.0,1.0,28.0,20.44388888888889,52.52,78.0,6.2,0.0
45,1/19/22 18:10,0,0.0,50.9,99.0,1.0,28.0,20.453333333333333,52.52,78.0,6.2,0.0
46,1/19/22 18:20,0,0.0,50.9,99.0,1.0,28.0,20.462777777777777,52.52,78.0,6.2,0.0
47,1/19/22 18:30,0,0.0,50.9,99.0,1.0,28.0,20.465,52.52,78.0,6.2,0.0
48,1/19/22 18:40,0,0.0,50.9,99.0,1.0,28.0,20.45888888888889,52.52,78.0,6.2,0.0
49,1/19/22 18:50,0,0.0,50.9,99.0,1.0,28.0,20.455555555555552,52.52,78.0,6.2,0.0
50,1/19/22 19:00,0,0.0,48.4,100.0,1.2,28.25,20.454444444444444,50.36,83.0,5.2,0.0
51,1/19/22 19:10,0,0.0,48.4,100.0,1.2,28.25,20.453888888888887,50.36,83.0,5.2,0.0
52,1/19/22 19:20,0,0.0,48.4,100.0,1.2,28.25,20.453888888888887,50.36,83.0,5.2,0.0
53,1/19/22 19:30,0,0.0,48.4,100.0,1.2,28.25,20.462222222222223,50.36,83.0,5.2,0.0
54,1/19/22 19:40,0,0.0,48.4,100.0,1.2,28.25,20.47111111111111,50.36,83.0,5.2,0.0
55,1/19/22 19:50,0,0.0,48.4,100.0,1.2,28.25,20.474999999999998,50.36,83.0,5.2,0.0
56,1/19/22 20:00,0,0.0,46.4,100.0,1.0,28.25,20.472222222222218,48.56,88.0,5.2,0.0
57,1/19/22 20:10,0,0.0,46.4,100.0,1.0,28.25,20.469444444444445,48.56,88.0,5.2,0.0
58,1/19/22 20:20,0,0.0,46.4,100.0,1.0,28.25,20.47388888888889,48.56,88.0,5.2,0.0
59,1/19/22 20:30,0,0.0,46.4,100.0,1.0,28.25,20.479444444444443,48.56,88.0,5.2,0.0
60,1/19/22 20:40,0,0.0,46.4,100.0,1.0,28.25,20.482777777777773,48.56,88.0,5.2,0.0
61,1/19/22 20:50,0,0.0,46.4,100.0,1.0,28.25,20.484444444444446,48.56,88.0,5.2,0.0
62,1/19/22 21:00,0,0.0,44.7,100.0,1.2,28.5,20.49111111111111,47.120000000000005,90.0,4.7,0.0
63,1/19/22 21:10,0,0.0,44.7,100.0,1.2,28.5,20.500555555555557,47.120000000000005,90.0,4.7,0.0
64,1/19/22 21:20,0,0.0,44.7,100.0,1.2,28.5,20.502777777777776,47.120000000000005,90.0,4.7,0.0
65,1/19/22 21:30,0,0.0,44.7,100.0,1.2,28.5,20.508333333333336,47.120000000000005,90.0,4.7,0.0
66,1/19/22 21:40,0,0.0,44.7,100.0,1.2,28.5,20.512777777777778,47.120000000000005,90.0,4.7,0.0
67,1/19/22 21:50,0,0.0,44.7,100.0,1.2,28.5,20.519444444444446,47.120000000000005,90.0,4.7,0.0
68,1/19/22 22:00,0,0.0,43.2,100.0,1.0,28.5,20.525555555555556,44.239999999999995,95.0,3.9,0.0
69,1/19/22 22:10,0,0.0,43.2,100.0,1.0,28.5,20.52611111111111,44.239999999999995,95.0,3.9,0.0
70,1/19/22 22:20,0,0.0,43.2,100.0,1.0,28.5,20.524444444444445,44.239999999999995,95.0,3.9,0.0
71,1/19/22 22:30,0,0.0,43.2,100.0,1.0,28.5,20.52888888888889,44.239999999999995,95.0,3.9,0.0
72,1/19/22 22:40,0,0.0,43.2,100.0,1.0,28.5,20.533888888888892,44.239999999999995,95.0,3.9,0.0
73,1/19/22 22:50,0,0.0,43.2,100.0,1.0,28.5,20.535555555555558,44.239999999999995,95.0,3.9,0.0
74,1/19/22 23:00,0,0.0,41.9,100.0,1.0,28.5,20.535555555555558,44.96,94.0,1.8,0.0
75,1/19/22 23:10,0,0.0,41.9,100.0,1.0,28.5,20.543888888888887,44.96,94.0,1.8,0.0
76,1/19/22 23:20,0,0.0,41.9,100.0,1.0,28.5,20.552777777777777,44.96,94.0,1.8,0.0
77,1/19/22 23:30,0,0.0,41.9,100.0,1.0,28.5,20.560555555555556,44.96,94.0,1.8,0.0
78,1/19/22 23:40,0,0.0,41.9,100.0,1.0,28.5,20.566111111111113,44.96,94.0,1.8,0.0
79,1/19/22 23:50,0,0.0,41.9,100.0,1.0,28.5,20.570555555555554,44.96,94.0,1.8,0.0
80,1/20/22 0:00,0,0.0,40.8,100.0,1.0,28.75,20.571666666666665,44.6,95.0,2.2,0.0
81,1/20/22 0:10,0,0.0,40.8,100.0,1.0,28.75,20.578888888888887,44.6,95.0,2.2,0.0
82,1/20/22 0:20,0,0.0,40.8,100.0,1.0,28.75,20.581666666666667,44.6,95.0,2.2,0.0
83,1/20/22 0:30,0,0.0,40.8,100.0,1.0,28.75,20.588333333333335,44.6,95.0,2.2,0.0
84,1/20/22 0:40,0,0.0,40.8,100.0,1.0,28.75,20.58888888888889,44.6,95.0,2.2,0.0
85,1/20/22 0:50,0,0.0,40.8,100.0,1.0,28.75,20.596666666666668,44.6,95.0,2.2,0.0
86,1/20/22 1:00,0,0.0,40.9,100.0,1.4,28.75,20.602222222222224,43.519999999999996,96.0,3.6,0.0
87,1/20/22 1:10,0,0.0,40.9,100.0,1.4,28.75,20.613333333333333,43.519999999999996,96.0,3.6,0.0
88,1/20/22 1:20,0,0.0,40.9,100.0,1.4,28.75,20.619444444444444,43.519999999999996,96.0,3.6,0.0
89,1/20/22 1:30,0,0.0,40.9,100.0,1.4,28.75,20.629444444444445,43.519999999999996,96.0,3.6,0.0
90,1/20/22 1:40,0,0.0,40.9,100.0,1.4,28.75,20.635555555555555,43.519999999999996,96.0,3.6,0.0
91,1/20/22 1:50,0,0.0,40.9,100.0,1.4,28.75,20.64,43.519999999999996,96.0,3.6,0.0
92,1/20/22 2:00,0,0.0,39.7,100.0,1.2,28.75,20.648333333333337,42.08,97.0,3.3,0.0
93,1/20/22 2:10,0,0.0,39.7,100.0,1.2,28.75,20.654444444444447,42.08,97.0,3.3,0.0
94,1/20/22 2:20,0,0.0,39.7,100.0,1.2,28.75,20.65888888888889,42.08,97.0,3.3,0.0
95,1/20/22 2:30,0,0.0,39.7,100.0,1.2,28.75,20.65833333333333,42.08,97.0,3.3,0.0
96,1/20/22 2:40,0,0.0,39.7,100.0,1.2,28.75,20.65444444444444,42.08,97.0,3.3,0.0
97,1/20/22 2:50,0,0.0,39.7,100.0,1.2,28.75,20.65111111111111,42.08,97.0,3.3,0.0
98,1/20/22 3:00,0,0.0,38.4,100.0,1.2,29.0,20.643888888888892,43.34,92.0,3.1,0.0
99,1/20/22 3:10,0,0.0,38.4,100.0,1.2,29.0,20.640555555555554,43.34,92.0,3.1,0.0
100,1/20/22 3:20,0,0.0,38.4,100.0,1.2,29.0,20.63777777777778,43.34,92.0,3.1,0.0
101,1/20/22 3:30,0,0.0,38.4,100.0,1.2,29.0,20.63,43.34,92.0,3.1,0.0
102,1/20/22 3:40,0,0.0,38.4,100.0,1.2,29.0,20.62722222222222,43.34,92.0,3.1,0.0
103,1/20/22 3:50,0,0.0,38.4,100.0,1.2,29.0,20.62888888888889,43.34,92.0,3.1,0.0
104,1/20/22 4:00,0,0.0,38.6,100.0,1.0,29.0,20.636666666666667,42.08,91.0,1.3,0.0
105,1/20/22 4:10,0,0.0,38.6,100.0,1.0,29.0,20.634444444444444,42.08,91.0,1.3,0.0
106,1/20/22 4:20,0,0.0,38.6,100.0,1.0,29.0,20.640555555555554,42.08,91.0,1.3,0.0
107,1/20/22 4:30,0,0.0,38.6,100.0,1.0,29.0,20.646666666666665,42.08,91.0,1.3,0.0
108,1/20/22 4:40,0,0.0,38.6,100.0,1.0,29.0,20.64944444444444,42.08,91.0,1.3,0.0
109,1/20/22 4:50,0,0.0,38.6,100.0,1.0,29.0,20.65722222222222,42.08,91.0,1.3,0.0
110,1/20/22 5:00,0,0.0,37.7,100.0,1.0,29.0,20.671111111111113,42.620000000000005,89.0,1.5,0.0
111,1/20/22 5:10,0,0.0,37.7,100.0,1.0,29.0,20.672777777777778,42.620000000000005,89.0,1.5,0.0
112,1/20/22 5:20,0,0.0,37.7,100.0,1.0,29.0,20.66388888888889,42.620000000000005,89.0,1.5,0.0
113,1/20/22 5:30,0,0.0,37.7,100.0,1.0,29.0,20.666666666666668,42.620000000000005,89.0,1.5,0.0
114,1/20/22 5:40,0,0.0,37.7,100.0,1.0,29.0,20.667777777777776,42.620000000000005,89.0,1.5,0.0
115,1/20/22 5:50,0,0.0,37.7,100.0,1.0,29.0,20.676666666666666,42.620000000000005,89.0,1.5,0.0
116,1/20/22 6:00,0,0.0,37.2,100.0,1.1,29.0,20.682777777777776,42.260000000000005,90.0,2.7,0.0
117,1/20/22 6:10,0,0.0,37.2,100.0,1.1,29.0,20.688888888888886,42.260000000000005,90.0,2.7,0.0
118,1/20/22 6:20,0,0.0,37.2,100.0,1.1,29.0,20.688888888888886,42.260000000000005,90.0,2.7,0.0
119,1/20/22 6:30,0,0.0,37.2,100.0,1.1,29.0,20.7,42.260000000000005,90.0,2.7,0.0
120,1/20/22 6:40,0,0.0,37.2,100.0,1.1,29.0,20.709444444444443,42.260000000000005,90.0,2.7,0.0
121,1/20/22 6:50,0,0.0,37.2,100.0,1.1,29.0,20.718333333333334,42.260000000000005,90.0,2.7,0.0
122,1/20/22 7:00,0,0.0,36.9,100.0,1.0,29.125,20.728333333333335,37.58,98.0,5.9,0.0
123,1/20/22 7:10,0,0.0,36.9,100.0,1.0,29.125,20.73777777777778,37.58,98.0,5.9,0.0
124,1/20/22 7:20,0,0.0,36.9,100.0,1.0,29.125,20.74777777777778,37.58,98.0,5.9,0.0
125,1/20/22 7:30,0,0.0,36.9,100.0,1.0,29.125,20.758333333333336,37.58,98.0,5.9,0.0
126,1/20/22 7:40,0,0.0,36.9,100.0,1.0,29.125,20.76666666666667,37.58,98.0,5.9,0.0
127,1/20/22 7:50,0,0.0,36.9,100.0,1.0,29.125,20.775000000000002,37.58,98.0,5.9,0.0
128,1/20/22 8:00,0,0.0,42.5,100.0,1.1,29.0,20.77111111111111,41.36,97.0,2.3,0.0
129,1/20/22 8:10,0,0.0,42.5,100.0,1.1,29.0,20.77,41.36,97.0,2.3,0.0
130,1/20/22 8:20,0,0.0,42.5,100.0,1.1,29.0,20.771111111111107,41.36,97.0,2.3,0.0
131,1/20/22 8:30,0,0.0,42.5,100.0,1.1,29.0,20.785555555555558,41.36,97.0,2.3,0.0
132,1/20/22 8:40,0,0.0,42.5,100.0,1.1,29.0,20.791666666666668,41.36,97.0,2.3,0.0
133,1/20/22 8:50,0,0.0,42.5,100.0,1.1,29.0,20.793888888888887,41.36,97.0,2.3,0.0
134,1/20/22 9:00,0,0.0,49.4,100.0,3.6,28.875,20.796666666666667,45.32,90.0,2.7,0.0
135,1/20/22 9:10,0,0.0,49.4,100.0,3.6,28.875,20.805000000000003,45.32,90.0,2.7,0.0
136,1/20/22 9:20,0,0.0,49.4,100.0,3.6,28.875,20.819444444444443,45.32,90.0,2.7,0.0
137,1/20/22 9:30,0,0.0,49.4,100.0,3.6,28.875,20.84222222222222,45.32,90.0,2.7,0.0
138,1/20/22 9:40,0,0.0,49.4,100.0,3.6,28.875,20.849999999999998,45.32,90.0,2.7,0.0
139,1/20/22 9:50,0,0.0,49.4,100.0,3.6,28.875,20.855555555555554,45.32,90.0,2.7,0.0
140,1/20/22 10:00,0.17,0.0,54.2,98.0,2.6,28.375,20.84611111111111,49.28,84.0,5.0,0.0
141,1/20/22 10:10,0.17,0.0,54.2,98.0,2.6,28.375,20.83722222222222,49.28,84.0,5.0,0.0
142,1/20/22 10:20,0.17,0.0,54.2,98.0,2.6,28.375,20.813888888888886,49.28,84.0,5.0,0.0
143,1/20/22 10:30,0.17,0.0,54.2,98.0,2.6,28.375,20.797777777777778,49.28,84.0,5.0,0.0
144,1/20/22 10:40,0.17,0.0,54.2,98.0,2.6,28.375,20.783888888888885,49.28,84.0,5.0,0.0
145,1/20/22 10:50,0.17,0.0,54.2,98.0,2.6,28.375,20.768888888888885,49.28,84.0,5.0,0.0
146,1/20/22 11:00,0.17,0.0,57.9,86.0,3.0,25.875,20.75111111111111,54.14,76.0,2.3,0.0
147,1/20/22 11:10,0.17,0.0,57.9,86.0,3.0,25.875,20.72888888888889,54.14,76.0,2.3,0.0
148,1/20/22 11:20,0.17,0.0,57.9,86.0,3.0,25.875,20.69388888888889,54.14,76.0,2.3,0.0
149,1/20/22 11:30,0.17,0.0,57.9,86.0,3.0,25.875,20.650555555555556,54.14,76.0,2.3,0.0
150,1/20/22 11:40,0.17,0.0,57.9,86.0,3.0,25.875,20.615,54.14,76.0,2.3,0.0
151,1/20/22 11:50,0.17,0.0,57.9,86.0,3.0,25.875,20.578333333333333,54.14,76.0,2.3,0.0
152,1/20/22 12:00,0.17,0.0,60.9,73.0,2.5,22.375,20.540000000000003,57.92,69.0,0.8,0.0
153,1/20/22 12:10,0.17,0.0,60.9,73.0,2.5,22.375,20.492777777777775,57.92,69.0,0.8,0.0
154,1/20/22 12:20,0.17,0.0,60.9,73.0,2.5,22.375,20.44888888888889,57.92,69.0,0.8,0.0
155,1/20/22 12:30,0.17,0.0,60.9,73.0,2.5,22.375,20.409444444444443,57.92,69.0,0.8,0.0
156,1/20/22 12:40,0.17,0.0,60.9,73.0,2.5,22.375,20.37388888888889,57.92,69.0,0.8,0.0
157,1/20/22 12:50,0.17,0.0,60.9,73.0,2.5,22.375,20.326666666666664,57.92,69.0,0.8,0.0
158,1/20/22 13:00,0.17,0.0,62.2,68.0,3.5,20.625,20.29111111111111,60.440000000000005,64.0,0.8,0.0
159,1/20/22 13:10,0.17,0.0,62.2,68.0,3.5,20.625,20.24833333333333,60.440000000000005,64.0,0.8,0.0
160,1/20/22 13:20,0.17,0.0,62.2,68.0,3.5,20.625,20.206666666666663,60.440000000000005,64.0,0.8,0.0
161,1/20/22 13:30,0.17,0.0,62.2,68.0,3.5,20.625,20.148888888888887,60.440000000000005,64.0,0.8,0.0
162,1/20/22 13:40,0.17,0.0,62.2,68.0,3.5,20.625,20.080555555555552,60.440000000000005,64.0,0.8,0.0
163,1/20/22 13:50,0.17,0.0,62.2,68.0,3.5,20.625,20.012777777777778,60.440000000000005,64.0,0.8,0.0
164,1/20/22 14:00,0.17,0.0,63.4,65.0,3.5,19.375,19.960555555555555,62.42,61.0,1.1,0.0
165,1/20/22 14:10,0.17,0.0,63.4,65.0,3.5,19.375,19.923888888888886,62.42,61.0,1.1,0.0
166,1/20/22 14:20,0.17,0.0,63.4,65.0,3.5,19.375,19.88222222222222,62.42,61.0,1.1,0.0
167,1/20/22 14:30,0.17,0.0,63.4,65.0,3.5,19.375,19.84555555555556,62.42,61.0,1.1,0.0
168,1/20/22 14:40,0.17,0.0,63.4,65.0,3.5,19.375,19.813333333333333,62.42,61.0,1.1,0.0
169,1/20/22 14:50,0.17,0.0,63.4,65.0,3.5,19.375,19.78222222222222,62.42,61.0,1.1,0.0
170,1/20/22 15:00,0.17,0.0,63.8,63.0,3.9,18.625,19.75,63.14,61.0,4.1,0.0
171,1/20/22 15:10,0.17,0.0,63.8,63.0,3.9,18.625,19.702777777777776,63.14,61.0,4.1,0.0
172,1/20/22 15:20,0.17,0.0,63.8,63.0,3.9,18.625,19.665,63.14,61.0,4.1,0.0
173,1/20/22 15:30,0.17,0.0,63.8,63.0,3.9,18.625,19.635,63.14,61.0,4.1,0.0
174,1/20/22 15:40,0.17,0.0,63.8,63.0,3.9,18.625,19.606666666666666,63.14,61.0,4.1,0.0
175,1/20/22 15:50,0.17,0.0,63.8,63.0,3.9,18.625,19.578333333333333,63.14,61.0,4.1,0.0
176,1/20/22 16:00,0,0.0,62.2,66.0,3.1,18.0,19.548888888888886,61.7,63.0,2.9,0.0
177,1/20/22 16:10,0,0.0,62.2,66.0,3.1,18.0,19.516666666666666,61.7,63.0,2.9,0.0
178,1/20/22 16:20,0,0.0,62.2,66.0,3.1,18.0,19.476666666666663,61.7,63.0,2.9,0.0
179,1/20/22 16:30,0,0.0,62.2,66.0,3.1,18.0,19.448888888888888,61.7,63.0,2.9,0.0
180,1/20/22 16:40,0,0.0,62.2,66.0,3.1,18.0,19.412222222222223,61.7,63.0,2.9,0.0
181,1/20/22 16:50,0,0.0,62.2,66.0,3.1,18.0,19.379444444444445,61.7,63.0,2.9,0.0
182,1/20/22 17:00,0,0.0,56.3,86.0,1.4,17.5,19.340555555555554,59.9,65.0,3.1,0.0
183,1/20/22 17:10,0,0.0,56.3,86.0,1.4,17.5,19.30944444444444,59.9,65.0,3.1,0.0
184,1/20/22 17:20,0,0.0,56.3,86.0,1.4,17.5,19.277777777777782,59.9,65.0,3.1,0.0
185,1/20/22 17:30,0,0.0,56.3,86.0,1.4,17.5,19.246666666666666,59.9,65.0,3.1,0.0
186,1/20/22 17:40,0,0.0,56.3,86.0,1.4,17.5,19.220555555555556,59.9,65.0,3.1,0.0
187,1/20/22 17:50,0,0.0,56.3,86.0,1.4,17.5,19.18277777777778,59.9,65.0,3.1,0.0
188,1/20/22 18:00,0,0.0,51.0,100.0,1.4,17.5,19.111666666666665,53.78,80.0,4.5,0.0
189,1/20/22 18:10,0,0.0,51.0,100.0,1.4,17.5,19.093333333333334,53.78,80.0,4.5,0.0
190,1/20/22 18:20,0,0.0,51.0,100.0,1.4,17.5,19.05,53.78,80.0,4.5,0.0
191,1/20/22 18:30,0,0.0,51.0,100.0,1.4,17.5,18.96388888888889,53.78,80.0,4.5,0.0
192,1/20/22 18:40,0,0.0,51.0,100.0,1.4,17.5,18.96388888888889,53.78,80.0,4.5,0.0
193,1/20/22 18:50,0,0.0,51.0,100.0,1.4,17.5,18.99111111111111,53.78,80.0,4.5,0.0
194,1/20/22 19:00,0,0.0,48.8,100.0,1.9,17.625,18.813888888888886,51.26,87.0,7.9,0.0
195,1/20/22 19:10,0,0.0,48.8,100.0,1.9,17.625,18.698333333333334,51.26,87.0,7.9,0.0
196,1/20/22 19:20,0,0.0,48.8,100.0,1.9,17.625,18.64222222222222,51.26,87.0,7.9,0.0
197,1/20/22 19:30,0,0.0,48.8,100.0,1.9,17.625,18.64611111111111,51.26,87.0,7.9,0.0
198,1/20/22 19:40,0,0.0,48.8,100.0,1.9,17.625,18.685555555555556,51.26,87.0,7.9,0.0
199,1/20/22 19:50,0,0.0,48.8,100.0,1.9,17.625,18.72,51.26,87.0,7.9,0.0
200,1/20/22 20:00,0,0.0,47.0,100.0,1.0,17.875,18.753333333333334,48.2,91.0,7.4,0.0
201,1/20/22 20:10,0,0.0,47.0,100.0,1.0,17.875,18.798888888888886,48.2,91.0,7.4,0.0
202,1/20/22 20:20,0,0.0,47.0,100.0,1.0,17.875,18.845555555555553,48.2,91.0,7.4,0.0
203,1/20/22 20:30,0,0.0,47.0,100.0,1.0,17.875,18.880555555555556,48.2,91.0,7.4,0.0
204,1/20/22 20:40,0,0.0,47.0,100.0,1.0,17.875,18.91333333333333,48.2,91.0,7.4,0.0
205,1/20/22 20:50,0,0.0,47.0,100.0,1.0,17.875,18.948888888888888,48.2,91.0,7.4,0.0
206,1/20/22 21:00,0,0.0,44.4,100.0,1.0,17.5,18.980555555555554,48.92,89.0,5.9,0.0
207,1/20/22 21:10,0,0.0,44.4,100.0,1.0,17.5,19.023888888888887,48.92,89.0,5.9,0.0
208,1/20/22 21:20,0,0.0,44.4,100.0,1.0,17.5,19.061111111111114,48.92,89.0,5.9,0.0
209,1/20/22 21:30,0,0.0,44.4,100.0,1.0,17.5,19.084444444444447,48.92,89.0,5.9,0.0
210,1/20/22 21:40,0,0.0,44.4,100.0,1.0,17.5,19.108888888888888,48.92,89.0,5.9,0.0
211,1/20/22 21:50,0,0.0,44.4,100.0,1.0,17.5,19.15111111111111,48.92,89.0,5.9,0.0
212,1/20/22 22:00,0,0.0,43.3,100.0,1.0,17.0,19.179999999999996,50.54,84.0,5.7,0.0
213,1/20/22 22:10,0,0.0,43.3,100.0,1.0,17.0,19.200555555555553,50.54,84.0,5.7,0.0
214,1/20/22 22:20,0,0.0,43.3,100.0,1.0,17.0,19.225555555555555,50.54,84.0,5.7,0.0
215,1/20/22 22:30,0,0.0,43.3,100.0,1.0,17.0,19.235,50.54,84.0,5.7,0.0
216,1/20/22 22:40,0,0.0,43.3,100.0,1.0,17.0,19.240555555555556,50.54,84.0,5.7,0.0
217,1/20/22 22:50,0,0.0,43.3,100.0,1.0,17.0,19.254444444444445,50.54,84.0,5.7,0.0
218,1/20/22 23:00,0,0.0,42.2,100.0,1.0,16.5,19.26,49.46,87.0,1.5,0.0
219,1/20/22 23:10,0,0.0,42.2,100.0,1.0,16.5,19.268888888888892,49.46,87.0,1.5,0.0
220,1/20/22 23:20,0,0.0,42.2,100.0,1.0,16.5,19.265555555555554,49.46,87.0,1.5,0.0
221,1/20/22 23:30,0,0.0,42.2,100.0,1.0,16.5,19.270555555555557,49.46,87.0,1.5,0.0
222,1/20/22 23:40,0,0.0,42.2,100.0,1.0,16.5,19.3,49.46,87.0,1.5,0.0
223,1/20/22 23:50,0,0.0,42.2,100.0,1.0,16.5,19.331666666666667,49.46,87.0,1.5,0.0
224,1/21/22 0:00,0,0.0,40.7,100.0,1.0,16.25,19.341666666666665,47.84,91.0,1.8,0.0
225,1/21/22 0:10,0,0.0,40.7,100.0,1.0,16.25,19.364444444444445,47.84,91.0,1.8,0.0
226,1/21/22 0:20,0,0.0,40.7,100.0,1.0,16.25,19.43111111111111,47.84,91.0,1.8,0.0
227,1/21/22 0:30,0,0.0,40.7,100.0,1.0,16.25,19.462777777777777,47.84,91.0,1.8,0.0
228,1/21/22 0:40,0,0.0,40.7,100.0,1.0,16.25,19.49222222222222,47.84,91.0,1.8,0.0
229,1/21/22 0:50,0,0.0,40.7,100.0,1.0,16.25,19.50722222222222,47.84,91.0,1.8,0.0
230,1/21/22 1:00,0,0.0,39.3,100.0,2.1,16.0,19.519444444444446,45.14,95.0,3.1,0.0
231,1/21/22 1:10,0,0.0,39.3,100.0,2.1,16.0,19.50611111111111,45.14,95.0,3.1,0.0
232,1/21/22 1:20,0,0.0,39.3,100.0,2.1,16.0,19.490555555555556,45.14,95.0,3.1,0.0
233,1/21/22 1:30,0,0.0,39.3,100.0,2.1,16.0,19.483888888888888,45.14,95.0,3.1,0.0
234,1/21/22 1:40,0,0.0,39.3,100.0,2.1,16.0,19.48611111111111,45.14,95.0,3.1,0.0
235,1/21/22 1:50,0,0.0,39.3,100.0,2.1,16.0,19.48555555555556,45.14,95.0,3.1,0.0
236,1/21/22 2:00,0,0.0,38.7,100.0,1.6,16.0,19.500555555555554,40.64,98.0,5.9,0.0
237,1/21/22 2:10,0,0.0,38.7,100.0,1.6,16.0,19.510555555555555,40.64,98.0,5.9,0.0
238,1/21/22 2:20,0,0.0,38.7,100.0,1.6,16.0,19.52111111111111,40.64,98.0,5.9,0.0
