date,sat,precip,temp,hum,wind,soil,OT,temp_f,hum_f,wind_f,precip_f
1/19/24 3:40,0,0.00,45.1,100,1.2,45.0,19.31,45.3,97.0,2.1,0.0
1/19/24 3:50,0,0.00,45.1,100,1.2,45.0,19.31,45.3,97.0,2.1,0.0
1/19/24 4:00,0,0.00,45.0,100,1.5,45.0,19.3,46.8,92.0,3.8,0.0
1/19/24 4:10,0,0.00,45.0,100,1.5,45.0,19.31,46.8,92.0,3.8,0.0
1/19/24 4:20,0,0.00,45.0,100,1.5,45.0,19.31,46.8,92.0,3.8,0.0
1/19/24 4:30,0,0.00,45.0,100,1.5,45.0,19.3,46.8,92.0,3.8,0.0
1/19/24 4:40,0,0.00,45.0,100,1.5,45.0,19.31,46.8,92.0,3.8,0.0
1/19/24 4:50,0,0.00,45.0,100,1.5,45.0,19.31,46.8,92.0,3.8,0.0
1/19/24 5:00,0,0.00,45.7,100,2.5,45.0,19.31,45.9,91.0,1.3,0.0
1/19/24 5:10,0,0.00,45.7,100,2.5,45.0,19.31,45.9,91.0,1.3,0.0
1/19/24 5:20,0,0.00,45.7,100,2.5,45.0,19.31,45.9,91.0,1.3,0.0
1/19/24 5:30,0,0.00,45.7,100,2.5,45.0,19.3,45.9,91.0,1.3,0.0
1/19/24 5:40,0,0.00,45.7,100,2.5,45.0,19.3,45.9,91.0,1.3,0.0
1/19/24 5:50,0,0.00,45.7,100,2.5,45.0,19.31,45.9,91.0,1.3,0.0
1/19/24 6:00,0,0.00,45.1,100,1.2,45.25,19.31,44.6,99.0,3.4,0.0
1/19/24 6:10,0,0.00,45.1,100,1.2,45.25,19.31,44.6,99.0,3.4,0.0
1/19/24 6:20,0,0.00,45.1,100,1.2,45.25,19.31,44.6,99.0,3.4,0.0
1/19/24 6:30,0,0.00,45.1,100,1.2,45.25,19.31,44.6,99.0,3.4,0.0
1/19/24 6:40,0,0.00,45.1,100,1.2,45.25,19.3,44.6,99.0,3.4,0.0
1/19/24 6:50,0,0.00,45.1,100,1.2,45.25,19.31,44.6,99.0,3.4,0.0
1/19/24 7:00,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 7:10,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 7:20,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 7:30,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 7:40,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 7:50,0,0.00,44.8,100,2.2,45.25,19.31,46.4,100.0,3.9,0.0
1/19/24 8:00,0,0.00,46.1,100,1.1,45.25,19.31,48.4,100.0,6.9,0.0
1/19/24 8:10,0,0.00,46.1,100,1.1,45.25,19.31,48.4,100.0,6.9,0.0
1/19/24 8:20,0,0.00,46.1,100,1.1,45.25,19.31,48.4,100.0,6.9,0.0
1/19/24 8:30,0,0.00,46.1,100,1.1,45.25,19.32,48.4,100.0,6.9,0.0
1/19/24 8:40,0,0.00,46.1,100,1.1,45.25,19.43,48.4,100.0,6.9,0.0
1/19/24 8:50,0,0.00,46.1,100,1.1,45.25,19.44,48.4,100.0,6.9,0.0
1/19/24 9:00,0,0.00,49.2,99,1.2,45.25,19.44,49.6,100.0,8.6,0.0
1/19/24 9:10,0,0.00,49.2,99,1.2,45.25,19.45,49.6,100.0,8.6,0.0
1/19/24 9:20,0,0.00,49.2,99,1.2,45.25,19.57,49.6,100.0,8.6,0.0
1/19/24 9:30,0,0.00,49.2,99,1.2,45.25,19.57,49.6,100.0,8.6,0.0
1/19/24 9:40,0,0.00,49.2,99,1.2,45.25,19.58,49.6,100.0,8.6,0.0
1/19/24 9:50,0,0.00,49.2,99,1.2,45.25,19.58,49.6,100.0,8.6,0.0
1/19/24 10:00,0,0.00,52.5,94,4.0,45.25,19.58,51.4,98.0,6.4,0.0
1/19/24 10:10,0,0.00,52.5,94,4.0,45.25,19.58,51.4,98.0,6.4,0.0
1/19/24 10:20,0,0.00,52.5,94,4.0,45.25,19.57,51.4,98.0,6.4,0.0
1/19/24 10:30,0,0.00,52.5,94,4.0,45.25,19.57,51.4,98.0,6.4,0.0
1/19/24 10:40,0,0.00,52.5,94,4.0,45.25,19.52,51.4,98.0,6.4,0.0
1/19/24 10:50,0,0.00,52.5,94,4.0,45.25,19.44,51.4,98.0,6.4,0.0
1/19/24 11:00,0,0.00,56.4,84,5.2,45.5,19.44,55.8,90.0,10.0,0.0
1/19/24 11:10,0,0.00,56.4,84,5.2,45.5,19.44,55.8,90.0,10.0,0.0
1/19/24 11:20,0,0.00,56.4,84,5.2,45.5,19.44,55.8,90.0,10.0,0.0
1/19/24 11:30,0,0.00,56.4,84,5.2,45.5,19.43,55.8,90.0,10.0,0.0
1/19/24 11:40,0,0.00,56.4,84,5.2,45.5,19.43,55.8,90.0,10.0,0.0
1/19/24 11:50,0,0.00,56.4,84,5.2,45.5,19.43,55.8,90.0,10.0,0.0
1/19/24 12:00,0,0.00,61.1,70,5.7,45.25,19.43,59.7,82.0,11.4,0.0
1/19/24 12:10,0,0.00,61.1,70,5.7,45.25,19.39,59.7,82.0,11.4,0.0
1/19/24 12:20,0,0.00,61.1,70,5.7,45.25,19.32,59.7,82.0,11.4,0.0
1/19/24 12:30,0,0.00,61.1,70,5.7,45.25,19.3,59.7,82.0,11.4,0.0
1/19/24 12:40,0,0.00,61.1,70,5.7,45.25,19.3,59.7,82.0,11.4,0.0
1/19/24 12:50,0,0.00,61.1,70,5.7,45.25,19.3,59.7,82.0,11.4,0.0
1/19/24 13:00,0,0.00,62.9,66,4.0,45.0,19.3,62.8,69.0,10.2,0.0
1/19/24 13:10,0,0.00,62.9,66,4.0,45.0,19.3,62.8,69.0,10.2,0.0
1/19/24 13:20,0,0.00,62.9,66,4.0,45.0,19.3,62.8,69.0,10.2,0.0
1/19/24 13:30,0,0.00,62.9,66,4.0,45.0,19.3,62.8,69.0,10.2,0.0
1/19/24 13:40,0,0.00,62.9,66,4.0,45.0,19.3,62.8,69.0,10.2,0.0
1/19/24 13:50,0,0.00,62.9,66,4.0,45.0,19.29,62.8,69.0,10.2,0.0
1/19/24 14:00,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 14:10,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 14:20,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 14:30,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 14:40,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 14:50,0,0.00,64.5,59,5.2,45.25,19.29,65.3,54.0,7.7,0.0
1/19/24 15:00,0,0.00,63.4,62,3.2,45.0,19.28,66.7,43.0,6.6,0.0
1/19/24 15:10,0,0.00,63.4,62,3.2,45.0,19.17,66.7,43.0,6.6,0.0
1/19/24 15:20,0,0.00,63.4,62,3.2,45.0,19.16,66.7,43.0,6.6,0.0
1/19/24 15:30,0,0.00,63.4,62,3.2,45.0,19.18,66.7,43.0,6.6,0.0
1/19/24 15:40,0,0.00,63.4,62,3.2,45.0,19.16,66.7,43.0,6.6,0.0
1/19/24 15:50,0,0.00,63.4,62,3.2,45.0,19.15,66.7,43.0,6.6,0.0
1/19/24 16:00,0.65,0.00,61.1,70,3.2,45.0,19.09,60.1,77.0,6.0,0.0
1/19/24 16:10,0.65,0.00,61.1,70,3.2,45.0,19.09,60.1,77.0,6.0,0.0
1/19/24 16:20,0.65,0.00,61.1,70,3.2,45.0,19.09,60.1,77.0,6.0,0.0
1/19/24 16:30,0.65,0.00,61.1,70,3.2,45.0,19.09,60.1,77.0,6.0,0.0
1/19/24 16:40,0.65,0.00,61.1,70,3.2,45.0,19.09,60.1,77.0,6.0,0.0
1/19/24 16:50,0.65,0.00,61.1,70,3.2,45.0,19.05,60.1,77.0,6.0,0.0
1/19/24 17:00,0.65,0.00,58.0,79,2.6,44.75,19.03,57.7,82.0,9.2,0.0
1/19/24 17:10,0.65,0.00,58.0,79,2.6,44.75,19.03,57.7,82.0,9.2,0.0
1/19/24 17:20,0.65,0.00,58.0,79,2.6,44.75,19.01,57.7,82.0,9.2,0.0
1/19/24 17:30,0.65,0.00,58.0,79,2.6,44.75,18.96,57.7,82.0,9.2,0.0
1/19/24 17:40,0.65,0.00,58.0,79,2.6,44.75,18.96,57.7,82.0,9.2,0.0
1/19/24 17:50,0.65,0.00,58.0,79,2.6,44.75,18.86,57.7,82.0,9.2,0.0
1/19/24 18:00,0.65,0.00,56.0,83,2.5,44.75,18.82,55.4,83.0,8.5,0.0
1/19/24 18:10,0.65,0.00,56.0,83,2.5,44.75,18.7,55.4,83.0,8.5,0.0
1/19/24 18:20,0.65,0.00,56.0,83,2.5,44.75,18.64,55.4,83.0,8.5,0.0
1/19/24 18:30,0.65,0.00,56.0,83,2.5,44.75,18.55,55.4,83.0,8.5,0.0
1/19/24 18:40,0.65,0.00,56.0,83,2.5,44.75,18.49,55.4,83.0,8.5,0.0
1/19/24 18:50,0.65,0.00,56.0,83,2.5,44.75,18.42,55.4,83.0,8.5,0.0
1/19/24 19:00,0.65,0.00,55.4,84,1.8,44.75,18.42,54.5,80.0,8.5,0.0
1/19/24 19:10,0.65,0.00,55.4,84,1.8,44.75,18.42,54.5,80.0,8.5,0.0
1/19/24 19:20,0.65,0.00,55.4,84,1.8,44.75,18.42,54.5,80.0,8.5,0.0
1/19/24 19:30,0.65,0.00,55.4,84,1.8,44.75,18.42,54.5,80.0,8.5,0.0
1/19/24 19:40,0.65,0.00,55.4,84,1.8,44.75,18.38,54.5,80.0,8.5,0.0
1/19/24 19:50,0.65,0.00,55.4,84,1.8,44.75,18.28,54.5,80.0,8.5,0.0
1/19/24 20:00,0.65,0.00,54.1,89,1.4,44.75,18.28,54.0,74.0,9.7,0.0
1/19/24 20:10,0.65,0.00,54.1,89,1.4,44.75,18.28,54.0,74.0,9.7,0.0
1/19/24 20:20,0.65,0.00,54.1,89,1.4,44.75,18.21,54.0,74.0,9.7,0.0
1/19/24 20:30,0.65,0.00,54.1,89,1.4,44.75,18.15,54.0,74.0,9.7,0.0
1/19/24 20:40,0.65,0.00,54.1,89,1.4,44.75,18.15,54.0,74.0,9.7,0.0
1/19/24 20:50,0.65,0.00,54.1,89,1.4,44.75,18.12,54.0,74.0,9.7,0.0
1/19/24 21:00,0.65,0.00,53.6,91,1.5,44.75,18.02,53.2,86.0,9.0,0.0
1/19/24 21:10,0.65,0.00,53.6,91,1.5,44.75,18.01,53.2,86.0,9.0,0.0
1/19/24 21:20,0.65,0.00,53.6,91,1.5,44.75,17.98,53.2,86.0,9.0,0.0
1/19/24 21:30,0.65,0.00,53.6,91,1.5,44.75,17.92,53.2,86.0,9.0,0.0
1/19/24 21:40,0.65,0.00,53.6,91,1.5,44.75,17.88,53.2,86.0,9.0,0.0
1/19/24 21:50,0.65,0.00,53.6,91,1.5,44.75,17.84,53.2,86.0,9.0,0.0
1/19/24 22:00,0.65,0.00,53.9,88,3.2,44.25,17.79,54.7,80.0,6.2,0.0
1/19/24 22:10,0.65,0.00,53.9,88,3.2,44.25,17.74,54.7,80.0,6.2,0.0
1/19/24 22:20,0.65,0.00,53.9,88,3.2,44.25,17.69,54.7,80.0,6.2,0.0
1/19/24 22:30,0.65,0.00,53.9,88,3.2,44.25,17.64,54.7,80.0,6.2,0.0
1/19/24 22:40,0.65,0.00,53.9,88,3.2,44.25,17.59,54.7,80.0,6.2,0.0
1/19/24 22:50,0.65,0.00,53.9,88,3.2,44.25,17.52,54.7,80.0,6.2,0.0
1/19/24 23:00,0.65,0.00,55.0,80,4.3,44.0,17.47,55.0,69.0,3.9,0.0
1/19/24 23:10,0.65,0.00,55.0,80,4.3,44.0,17.43,55.0,69.0,3.9,0.0
1/19/24 23:20,0.65,0.00,55.0,80,4.3,44.0,17.34,55.0,69.0,3.9,0.0
1/19/24 23:30,0.65,0.00,55.0,80,4.3,44.0,17.34,55.0,69.0,3.9,0.0
1/19/24 23:40,0.65,0.00,55.0,80,4.3,44.0,17.22,55.0,69.0,3.9,0.0
1/19/24 23:50,0.65,0.00,55.0,80,4.3,44.0,17.2,55.0,69.0,3.9,0.0
1/20/24 0:00,0.65,0.00,53.3,88,3.4,44.5,17.13,53.1,80.0,7.2,0.0
1/20/24 0:10,0.65,0.00,53.3,88,3.4,44.5,17.07,53.1,80.0,7.2,0.0
1/20/24 0:20,0.65,0.00,53.3,88,3.4,44.5,17.02,53.1,80.0,7.2,0.0
1/20/24 0:30,0.65,0.00,53.3,88,3.4,44.5,16.94,53.1,80.0,7.2,0.0
1/20/24 0:40,0.65,0.00,53.3,88,3.4,44.5,16.9,53.1,80.0,7.2,0.0
1/20/24 0:50,0.65,0.00,53.3,88,3.4,44.5,16.83,53.1,80.0,7.2,0.0
1/20/24 1:00,0.65,0.01,53.5,89,4.1,44.5,16.79,54.1,80.0,2.2,0.0
1/20/24 1:10,0.65,0.01,53.5,89,4.1,44.5,16.71,54.1,80.0,2.2,0.0
1/20/24 1:20,0.65,0.01,53.5,89,4.1,44.5,16.66,54.1,80.0,2.2,0.0
1/20/24 1:30,0.65,0.01,53.5,89,4.1,44.5,16.61,54.1,80.0,2.2,0.0
1/20/24 1:40,0.65,0.01,53.5,89,4.1,44.5,16.57,54.1,80.0,2.2,0.0
1/20/24 1:50,0.65,0.01,53.5,89,4.1,44.5,16.51,54.1,80.0,2.2,0.0
1/20/24 2:00,0.65,0.00,53.7,87,5.9,44.5,16.43,53.8,88.0,10.5,0.4
1/20/24 2:10,0.65,0.00,53.7,87,5.9,44.5,16.37,53.8,88.0,10.5,0.4
1/20/24 2:20,0.65,0.00,53.7,87,5.9,44.5,16.3,53.8,88.0,10.5,0.4
1/20/24 2:30,0.65,0.00,53.7,87,5.9,44.5,16.25,53.8,88.0,10.5,0.4
1/20/24 2:40,0.65,0.00,53.7,87,5.9,44.5,16.18,53.8,88.0,10.5,0.4
1/20/24 2:50,0.65,0.00,53.7,87,5.9,44.5,16.12,53.8,88.0,10.5,0.4
1/20/24 3:00,0.65,0.00,54.0,84,3.6,44.5,16.05,53.4,93.0,10.4,0.0
1/20/24 3:10,0.65,0.00,54.0,84,3.6,44.5,15.98,53.4,93.0,10.4,0.0
1/20/24 3:20,0.65,0.00,54.0,84,3.6,44.5,15.94,53.4,93.0,10.4,0.0
1/20/24 3:30,0.65,0.00,54.0,84,3.6,44.5,15.87,53.4,93.0,10.4,0.0
1/20/24 3:40,0.65,0.00,54.0,84,3.6,44.5,15.8,53.4,93.0,10.4,0.0
1/20/24 3:50,0.65,0.00,54.0,84,3.6,44.5,15.75,53.4,93.0,10.4,0.0
1/20/24 4:00,0.65,0.01,54.1,84,4.6,44.5,15.68,52.5,85.0,7.4,0.0
1/20/24 4:10,0.65,0.01,54.1,84,4.6,44.5,15.62,52.5,85.0,7.4,0.0
1/20/24 4:20,0.65,0.01,54.1,84,4.6,44.5,15.58,52.5,85.0,7.4,0.0
1/20/24 4:30,0.65,0.01,54.1,84,4.6,44.5,15.51,52.5,85.0,7.4,0.0
1/20/24 4:40,0.65,0.01,54.1,84,4.6,44.5,15.44,52.5,85.0,7.4,0.0
1/20/24 4:50,0.65,0.01,54.1,84,4.6,44.5,15.39,52.5,85.0,7.4,0.0
1/20/24 5:00,0.65,0.00,52.5,93,3.7,44.5,15.3,52.9,84.0,8.7,0.0
1/20/24 5:10,0,0.00,52.5,93,3.7,44.5,15.26,52.9,84.0,8.7,0.0
1/20/24 5:20,0,0.00,52.5,93,3.7,44.5,15.22,52.9,84.0,8.7,0.0
1/20/24 5:30,0,0.00,52.5,93,3.7,44.5,15.17,52.9,84.0,8.7,0.0
1/20/24 5:40,0,0.00,52.5,93,3.7,44.5,15.11,52.9,84.0,8.7,0.0
1/20/24 5:50,0,0.00,52.5,93,3.7,44.5,15.06,52.9,84.0,8.7,0.0
1/20/24 6:00,0,0.02,51.8,96,2.1,44.5,15.0,51.4,86.0,13.6,0.7
1/20/24 6:10,0,0.02,51.8,96,2.1,44.5,14.95,51.4,86.0,13.6,0.7
1/20/24 6:20,0,0.02,51.8,96,2.1,44.5,14.9,51.4,86.0,13.6,0.7
1/20/24 6:30,0,0.02,51.8,96,2.1,44.5,14.83,51.4,86.0,13.6,0.7
1/20/24 6:40,0,0.02,51.8,96,2.1,44.5,14.76,51.4,86.0,13.6,0.7
1/20/24 6:50,0,0.02,51.8,96,2.1,44.5,14.72,51.4,86.0,13.6,0.7
1/20/24 7:00,0,0.02,51.8,98,3.0,44.5,14.65,52.2,90.0,9.4,2.2
1/20/24 7:10,0,0.02,51.8,98,3.0,44.5,14.59,52.2,90.0,9.4,2.2
1/20/24 7:20,0,0.02,51.8,98,3.0,44.5,14.52,52.2,90.0,9.4,2.2
1/20/24 7:30,0,0.02,51.8,98,3.0,44.5,14.47,52.2,90.0,9.4,2.2
1/20/24 7:40,0,0.02,51.8,98,3.0,44.5,14.41,52.2,90.0,9.4,2.2
1/20/24 7:50,0,0.02,51.8,98,3.0,44.5,14.35,52.2,90.0,9.4,2.2
1/20/24 8:00,0,0.02,52.6,99,5.7,44.5,14.28,52.9,92.0,7.8,0.0
1/20/24 8:10,0,0.02,52.6,99,5.7,44.5,14.21,52.9,92.0,7.8,0.0
1/20/24 8:20,0,0.02,52.6,99,5.7,44.5,14.16,52.9,92.0,7.8,0.0
1/20/24 8:30,0,0.02,52.6,99,5.7,44.5,14.09,52.9,92.0,7.8,0.0
1/20/24 8:40,0,0.02,52.6,99,5.7,44.5,14.04,52.9,92.0,7.8,0.0
1/20/24 8:50,0,0.02,52.6,99,5.7,44.5,13.96,52.9,92.0,7.8,0.0
1/20/24 9:00,0,0.00,54.6,96,3.8,44.75,13.91,55.8,90.0,10.4,0.4
1/20/24 9:10,0,0.00,54.6,96,3.8,44.75,13.83,55.8,90.0,10.4,0.4
1/20/24 9:20,0,0.00,54.6,96,3.8,44.75,13.79,55.8,90.0,10.4,0.4
1/20/24 9:30,0,0.00,54.6,96,3.8,44.75,13.71,55.8,90.0,10.4,0.4
1/20/24 9:40,0,0.00,54.6,96,3.8,44.75,13.66,55.8,90.0,10.4,0.4
1/20/24 9:50,0,0.00,54.6,96,3.8,44.75,13.6,55.8,90.0,10.4,0.4
1/20/24 10:00,0,0.00,57.5,89,1.3,44.75,13.54,56.7,90.0,7.6,0.0
1/20/24 10:10,0,0.00,57.5,89,1.3,44.75,13.47,56.7,90.0,7.6,0.0
1/20/24 10:20,0,0.00,57.5,89,1.3,44.75,13.41,56.7,90.0,7.6,0.0
1/20/24 10:30,0,0.00,57.5,89,1.3,44.75,13.35,56.7,90.0,7.6,0.0
1/20/24 10:40,0,0.00,57.5,89,1.3,44.75,13.28,56.7,90.0,7.6,0.0
1/20/24 10:50,0,0.00,57.5,89,1.3,44.75,13.22,56.7,90.0,7.6,0.0
1/20/24 11:00,0,0.00,60.4,82,5.0,44.75,13.13,59.9,83.0,5.6,0.0
1/20/24 11:10,0,0.00,60.4,82,5.0,44.75,13.07,59.9,83.0,5.6,0.0
1/20/24 11:20,0,0.00,60.4,82,5.0,44.75,13.0,59.9,83.0,5.6,0.0
1/20/24 11:30,0,0.00,60.4,82,5.0,44.75,12.9,59.9,83.0,5.6,0.0
1/20/24 11:40,0,0.00,60.4,82,5.0,44.75,12.85,59.9,83.0,5.6,0.0
1/20/24 11:50,0,0.00,60.4,82,5.0,44.75,12.73,59.9,83.0,5.6,0.0
1/20/24 12:00,0,0.00,61.6,76,7.5,44.25,12.67,61.5,75.0,8.2,0.0
1/20/24 12:10,0,0.00,61.6,76,7.5,44.25,12.59,61.5,75.0,8.2,0.0
1/20/24 12:20,0,0.00,61.6,76,7.5,44.25,12.5,61.5,75.0,8.2,0.0
1/20/24 12:30,0,0.00,61.6,76,7.5,44.25,12.45,61.5,75.0,8.2,0.0
1/20/24 12:40,0,0.00,61.6,76,7.5,44.25,12.33,61.5,75.0,8.2,0.0
1/20/24 12:50,0,0.00,61.6,76,7.5,44.25,12.3,61.5,75.0,8.2,0.0
1/20/24 13:00,0,0.00,63.0,70,6.7,44.25,12.19,61.9,75.0,8.0,0.0
1/20/24 13:10,0,0.00,63.0,70,6.7,44.25,12.14,61.9,75.0,8.0,0.0
1/20/24 13:20,0,0.00,63.0,70,6.7,44.25,12.05,61.9,75.0,8.0,0.0
1/20/24 13:30,0,0.00,63.0,70,6.7,44.25,12.0,61.9,75.0,8.0,0.0
1/20/24 13:40,0,0.00,63.0,70,6.7,44.25,11.91,61.9,75.0,8.0,0.0
1/20/24 13:50,0,0.00,63.0,70,6.7,44.25,11.85,61.9,75.0,8.0,0.0
1/20/24 14:00,0,0.00,63.8,68,7.1,44.25,11.78,61.0,78.0,9.4,0.0
1/20/24 14:10,0,0.00,63.8,68,7.1,44.25,11.74,61.0,78.0,9.4,0.0
1/20/24 14:20,0,0.00,63.8,68,7.1,44.25,11.64,61.0,78.0,9.4,0.0
1/20/24 14:30,0,0.00,63.8,68,7.1,44.25,11.61,61.0,78.0,9.4,0.0
1/20/24 14:40,0,0.00,63.8,68,7.1,44.25,11.51,61.0,78.0,9.4,0.0
1/20/24 14:50,0,0.00,63.8,68,7.1,44.25,11.49,61.0,78.0,9.4,0.0
1/20/24 15:00,0,0.00,62.6,70,5.5,44.25,11.42,61.5,77.0,11.6,0.0
1/20/24 15:10,0,0.00,62.6,70,5.5,44.25,11.37,61.5,77.0,11.6,0.0
1/20/24 15:20,0,0.00,62.6,70,5.5,44.25,11.31,61.5,77.0,11.6,0.0
1/20/24 15:30,0,0.00,62.6,70,5.5,44.25,11.25,61.5,77.0,11.6,0.0
1/20/24 15:40,0,0.00,62.6,70,5.5,44.25,11.22,61.5,77.0,11.6,0.0
1/20/24 15:50,0,0.00,62.6,70,5.5,44.25,11.17,61.5,77.0,11.6,0.0
1/20/24 16:00,0,0.00,61.4,74,4.0,44.0,11.1,61.7,73.0,10.5,0.0
1/20/24 16:10,0,0.00,61.4,74,4.0,44.0,11.06,61.7,73.0,10.5,0.0
1/20/24 16:20,0,0.00,61.4,74,4.0,44.0,11.02,61.7,73.0,10.5,0.0
1/20/24 16:30,0,0.00,61.4,74,4.0,44.0,10.97,61.7,73.0,10.5,0.0
1/20/24 16:40,0,0.00,61.4,74,4.0,44.0,10.95,61.7,73.0,10.5,0.0
1/20/24 16:50,0,0.00,61.4,74,4.0,44.0,10.9,61.7,73.0,10.5,0.0
1/20/24 17:00,0,0.00,58.7,80,2.0,43.75,10.84,58.5,80.0,8.6,0.0
1/20/24 17:10,0,0.00,58.7,80,2.0,43.75,10.83,58.5,80.0,8.6,0.0
1/20/24 17:20,0,0.00,58.7,80,2.0,43.75,10.8,58.5,80.0,8.6,0.0
1/20/24 17:30,0,0.00,58.7,80,2.0,43.75,10.7,58.5,80.0,8.6,0.0
1/20/24 17:40,0,0.00,58.7,80,2.0,43.75,10.7,58.5,80.0,8.6,0.0
1/20/24 17:50,0,0.00,58.7,80,2.0,43.75,10.69,58.5,80.0,8.6,0.0
1/20/24 18:00,0,0.00,56.6,86,2.5,43.5,10.62,55.6,85.0,8.7,0.0
1/20/24 18:10,0,0.00,56.6,86,2.5,43.5,10.56,55.6,85.0,8.7,0.0
1/20/24 18:20,0,0.00,56.6,86,2.5,43.5,10.56,55.6,85.0,8.7,0.0
1/20/24 18:30,0,0.00,56.6,86,2.5,43.5,10.55,55.6,85.0,8.7,0.0
1/20/24 18:40,0,0.00,56.6,86,2.5,43.5,10.5,55.6,85.0,8.7,0.0
1/20/24 18:50,0,0.00,56.6,86,2.5,43.5,10.45,55.6,85.0,8.7,0.0
1/20/24 19:00,0,0.00,55.8,86,3.2,43.5,10.43,54.5,87.0,7.2,0.0
1/20/24 19:10,0,0.00,55.8,86,3.2,43.5,10.43,54.5,87.0,7.2,0.0
1/20/24 19:20,0,0.00,55.8,86,3.2,43.5,10.43,54.5,87.0,7.2,0.0
1/20/24 19:30,0,0.00,55.8,86,3.2,43.5,10.36,54.5,87.0,7.2,0.0
1/20/24 19:40,0,0.00,55.8,86,3.2,43.5,10.31,54.5,87.0,7.2,0.0
1/20/24 19:50,0,0.00,55.8,86,3.2,43.5,10.29,54.5,87.0,7.2,0.0
1/20/24 20:00,0,0.00,55.9,85,3.2,43.25,10.29,53.6,89.0,6.9,0.0
1/20/24 20:10,0,0.00,55.9,85,3.2,43.25,10.29,53.6,89.0,6.9,0.0
1/20/24 20:20,0,0.00,55.9,85,3.2,43.25,10.29,53.6,89.0,6.9,0.0
1/20/24 20:30,0,0.00,55.9,85,3.2,43.25,10.24,53.6,89.0,6.9,0.0
1/20/24 20:40,0,0.00,55.9,85,3.2,43.25,10.19,53.6,89.0,6.9,0.0
1/20/24 20:50,0,0.00,55.9,85,3.2,43.25,10.16,53.6,89.0,6.9,0.0
1/20/24 21:00,0,0.00,54.7,88,2.1,43.0,10.16,53.4,92.0,7.8,0.0
1/20/24 21:10,0,0.00,54.7,88,2.1,43.0,10.16,53.4,92.0,7.8,0.0
1/20/24 21:20,0,0.00,54.7,88,2.1,43.0,10.16,53.4,92.0,7.8,0.0
1/20/24 21:30,0,0.00,54.7,88,2.1,43.0,10.16,53.4,92.0,7.8,0.0
1/20/24 21:40,0,0.00,54.7,88,2.1,43.0,10.16,53.4,92.0,7.8,0.0
